TRN#_(INTERNAL);PER_FLU_RECIBO;PER_FLU_PAGO;FINALIDAD;DELIVERY/SETTLEMENT SWAPS;HEDGE LINK;SOSTENIBILIDAD;GAMMA;VEGA;DELTA
47937599;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937600;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937601;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937602;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937603;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937604;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937605;3m;3m;DC;D;;;0.0000;0.0000;0.0000
47937606;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937607;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937608;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937609;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937610;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937611;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937612;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937613;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937614;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937615;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937616;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937617;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937618;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937619;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937620;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937621;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937622;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937623;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937624;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937625;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937626;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937627;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937628;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937629;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937630;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937631;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937632;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937633;3m;3m;DC;D;;;0.0000;0.0000;0.0000
47937634;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937635;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937636;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937637;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937638;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937639;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937640;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937641;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937642;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937643;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937644;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937645;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937646;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937647;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937648;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937649;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937650;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937651;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937652;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937653;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937654;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937655;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937656;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937657;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937658;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937659;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937660;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937661;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937662;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937663;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937664;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937665;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937666;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937667;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937668;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937669;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937670;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937671;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937672;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937673;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937674;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937675;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937676;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937677;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937678;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937679;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937680;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937681;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937682;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937683;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937684;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937685;3m;1y;NE;D;;;0.0000;0.0000;0.0000
47937686;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937687;3m;1y;NE;D;;;0.0000;0.0000;0.0000
47937688;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937689;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937690;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937691;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937692;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937693;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937694;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937695;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937696;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937697;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937698;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937699;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937700;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937701;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937702;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937703;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937704;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937705;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937706;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937707;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937708;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937709;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937710;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937711;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937712;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937713;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937714;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937715;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937716;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937717;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937718;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937719;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937720;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937721;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937722;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937723;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937724;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937725;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937726;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937727;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937728;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937729;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937730;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937731;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937732;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937733;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937734;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937735;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937736;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937737;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937738;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937739;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937740;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937741;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937742;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937743;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937744;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937745;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937746;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937747;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937748;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937749;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937750;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937751;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937752;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937753;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937754;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937755;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937756;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937757;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937758;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937759;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937760;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937761;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937762;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937763;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937764;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937765;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937766;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937767;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937768;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937769;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937770;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937771;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937772;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937773;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937774;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937775;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937776;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937777;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937778;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937779;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937780;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937781;50y;50y;NE;C;;;0.0000;0.0000;0.0000
47937782;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937783;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937784;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937785;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937786;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937787;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937788;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937789;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937790;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937791;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937792;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937793;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937794;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937795;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937796;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937797;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937798;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937799;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937800;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937801;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937802;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937803;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937804;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937805;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937806;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937807;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937808;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937809;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937810;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937811;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937812;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937813;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937814;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937815;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937816;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937817;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937818;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937819;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937820;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937821;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937822;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937823;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937824;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937825;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937826;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937827;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937828;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937829;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937830;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937831;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937832;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937833;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937834;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937835;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937836;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937837;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937838;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937839;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937840;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937841;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937842;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937843;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937844;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937845;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937846;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937847;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937848;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937849;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937850;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937851;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937852;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937853;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937854;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937855;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937856;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937857;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937858;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937859;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937860;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937861;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937862;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937863;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937864;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937865;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937866;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937867;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937868;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937869;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937870;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937871;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937872;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937873;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937874;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937875;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937876;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937877;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937878;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937879;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937880;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937881;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937882;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937883;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937884;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937885;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937886;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937887;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937888;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937889;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937890;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937891;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937892;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937893;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937894;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937895;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937896;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937897;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937898;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937899;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937900;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937901;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937902;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937903;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937904;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937905;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937906;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937907;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937908;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937909;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937910;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937911;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937912;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937913;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937914;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937915;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937916;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937917;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937918;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937919;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937920;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937921;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937922;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937923;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937924;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937925;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937926;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937927;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937928;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937929;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937930;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937931;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937932;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937933;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937934;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937935;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937936;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937937;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937938;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937939;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937940;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937941;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937942;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937943;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937944;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937945;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937946;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937947;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937948;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937949;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937950;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937951;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937952;3m;1y;NE;D;;;0.0000;0.0000;0.0000
47937953;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937954;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937955;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937956;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937957;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937958;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937959;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937960;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937961;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937962;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937963;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937964;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937965;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937966;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937967;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937968;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937969;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937970;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937971;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937972;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937973;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937974;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937975;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937976;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937977;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937978;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937979;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937980;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937981;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937982;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937983;3m;1y;NE;D;;;0.0000;0.0000;0.0000
47937984;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937985;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937986;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937987;3m;1y;NE;D;;;0.0000;0.0000;0.0000
47937988;1y;3m;NE;D;;;0.0000;0.0000;0.0000
47937989;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937990;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937991;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937992;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937993;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937994;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937995;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937996;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937997;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47937998;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47937999;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938000;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938001;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938002;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938003;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938004;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938005;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938006;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938007;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938008;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938009;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938010;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938011;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938012;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938013;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938014;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938015;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938016;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938017;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938018;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938019;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938020;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938021;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938022;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938023;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938024;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938025;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938026;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938027;3m;3m;NE;D;;;0.0000;0.0000;0.0000
47938028;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938029;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938030;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938031;3m;3m;NE;C;;;0.0000;0.0000;0.0000
47938032;3m;3m;NE;C;;;0.0000;0.0000;0.0000
